;FILENAME;URL;TYPE;FICHIER;MASQUE;LUMINOSITE;LUMINOSITE-CORR;CONTRASTE;CONTRASTE-CORR;LUMINOSITE-CORR2;CONTRASTE-CORR2
20788;Viral Pneumonia-969;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-969.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-969.png;233.45914475229583;210.47817138510757;0.639871382636656;0.6293929712460063;200.94051990469916;0.6723549488054608
20789;Viral Pneumonia-970;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-970.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-970.png;215.48077761993716;209.251730964978;0.722972972972973;0.7171717171717171;199.71407948456962;0.7689530685920578
20793;Viral Pneumonia-974;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-974.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-974.png;204.82125479580765;193.41784767508196;0.9615384615384616;0.9540229885057472;183.88036217562814;1.0
20800;Viral Pneumonia-981;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-981.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-981.png;218.59982550530756;209.31398977640072;0.6721311475409836;0.6666666666666666;199.77633829599233;0.7132867132867133
20804;Viral Pneumonia-985;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-985.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-985.png;216.98803145378687;201.0268341517433;0.7894736842105263;0.7770034843205574;191.48918267133487;0.8352059925093633
20808;Viral Pneumonia-989;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-989.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-989.png;213.97003389223835;211.94172324694355;0.7114093959731543;0.7114093959731543;202.40407176653514;0.762589928057554
20821;Viral Pneumonia-1002;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1002.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1002.png;217.91734991778617;197.88169036140536;0.9172932330827068;0.9172932330827068;188.34403888099695;0.991869918699187
20824;Viral Pneumonia-1005;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1005.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1005.png;223.17131799420588;214.14031162962385;0.705685618729097;0.705685618729097;204.60266014921544;0.7562724014336918
20829;Viral Pneumonia-1010;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1010.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1010.png;242.90647755617945;230.217615015492;0.3076923076923077;0.3076923076923077;220.6799635350836;0.32432432432432434
20844;Viral Pneumonia-1025;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1025.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1025.png;223.2276932025369;205.64418742519655;0.6139240506329114;0.6139240506329114;196.1065359447882;0.6554054054054054
20847;Viral Pneumonia-1028;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1028.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1028.png;225.7769935459335;209.23182067314684;0.7586206896551724;0.7525773195876289;199.69416919273843;0.8081180811808119
20848;Viral Pneumonia-1029;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1029.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1029.png;226.66228565676;214.10352233196497;0.722972972972973;0.722972972972973;204.56587085155658;0.7753623188405797
20851;Viral Pneumonia-1032;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1032.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1032.png;224.9780651223141;218.1484099730428;0.7288135593220338;0.7114093959731543;208.6107584926344;0.762589928057554
20858;Viral Pneumonia-1039;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1039.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1039.png;232.6515363362826;211.33697609646424;0.6612377850162866;0.6612377850162866;201.79932461605586;0.7073170731707317
20872;Viral Pneumonia-1053;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1053.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1053.png;223.5912238118142;210.3890784219416;0.5644171779141104;0.5644171779141104;200.8514269415332;0.6013071895424836
20875;Viral Pneumonia-1056;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1056.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1056.png;227.0728627196564;207.7219494189103;0.7;0.7;198.1842979385019;0.75
20883;Viral Pneumonia-1064;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1064.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1064.png;213.939441393273;209.7704611805237;0.8613138686131386;0.8613138686131386;200.23280970011533;0.9291338582677166
20886;Viral Pneumonia-1067;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1067.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1067.png;224.28546660551896;201.20177626648476;0.7171717171717171;0.7114093959731543;191.66412478607631;0.762589928057554
20887;Viral Pneumonia-1068;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1068.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1068.png;227.9019026632812;218.56970279974496;0.6346153846153846;0.6139240506329114;209.03205131933657;0.6554054054054054
20896;Viral Pneumonia-1077;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1077.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1077.png;228.76805628572387;211.39566671513745;0.705685618729097;0.7;201.858015234729;0.75
20912;Viral Pneumonia-1093;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1093.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1093.png;223.8679656827105;206.24155210791827;0.8214285714285714;0.8214285714285714;196.70390062750985;0.8846153846153846
20917;Viral Pneumonia-1098;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1098.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1098.png;232.31157369604367;224.49822708918245;0.5454545454545454;0.540785498489426;214.96057560877406;0.5755627009646302
20919;Viral Pneumonia-1100;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1100.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1100.png;237.44635966040647;218.35226675316832;0.5789473684210527;0.5789473684210527;208.8146152727599;0.6171617161716172
20921;Viral Pneumonia-1102;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1102.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1102.png;218.5831813961813;212.23428149573272;0.8279569892473119;0.8214285714285714;202.6966300153243;0.8846153846153846
20923;Viral Pneumonia-1104;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1104.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1104.png;212.89129875504747;202.1558148119149;0.722972972972973;0.722972972972973;192.61816333150645;0.7753623188405797
20934;Viral Pneumonia-1115;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1115.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1115.png;232.65241999530207;218.485005760562;0.4956011730205278;0.4956011730205278;208.94735428015358;0.5264797507788161
20935;Viral Pneumonia-1116;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1116.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1116.png;226.6905739309404;209.91166765472423;0.875;0.875;200.37401617431584;0.9444444444444444
20937;Viral Pneumonia-1118;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1118.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1118.png;235.3496381472243;224.96423977360436;0.4956011730205278;0.4956011730205278;215.42658829319592;0.5264797507788161
20942;Viral Pneumonia-1123;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1123.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1123.png;221.4896365812463;213.25705529020928;0.7894736842105263;0.7832167832167832;203.7194038098009;0.8421052631578947
20953;Viral Pneumonia-1134;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1134.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1134.png;234.54775673650184;218.85007997673404;0.5692307692307692;0.5644171779141104;209.31242849632565;0.6013071895424836
20956;Viral Pneumonia-1137;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1137.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1137.png;223.38473842574467;209.37168488048232;0.6721311475409836;0.6558441558441559;199.83403340007393;0.7013888888888888
20958;Viral Pneumonia-1139;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1139.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1139.png;223.1237793760696;215.86957640294847;0.7406143344709898;0.7288135593220338;206.3319249225401;0.7818181818181819
20960;Viral Pneumonia-1141;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1141.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1141.png;227.8354604534625;214.1763626805069;0.7406143344709898;0.7288135593220338;204.63871120009853;0.7818181818181819
20962;Viral Pneumonia-1143;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1143.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1143.png;228.10216887954277;209.10896969832552;0.7;0.6831683168316832;199.57131821791714;0.7314487632508834
20963;Viral Pneumonia-1144;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1144.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1144.png;228.85011353340568;203.91695842328383;0.875;0.8681318681318682;194.37930694287547;0.9367588932806324
20967;Viral Pneumonia-1148;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1148.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1148.png;226.7351707475308;218.1566649142627;0.7708333333333334;0.7586206896551724;208.61901343385432;0.8148148148148148
20976;Viral Pneumonia-1157;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1157.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1157.png;228.1227055625776;211.0922472902988;0.8545454545454545;0.8411552346570397;201.55459580989037;0.9066147859922179
20977;Viral Pneumonia-1158;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1158.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1158.png;215.5135177458865;214.4064384067292;0.8545454545454545;0.8545454545454545;204.86878692632084;0.9215686274509803
20979;Viral Pneumonia-1160;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1160.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1160.png;236.2995380364873;231.6984485632152;0.6139240506329114;0.6139240506329114;222.1607970828068;0.6554054054054054
21010;Viral Pneumonia-1191;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1191.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1191.png;224.18991957584367;215.74421986331248;0.7288135593220338;0.7288135593220338;206.2065683829041;0.7818181818181819
21024;Viral Pneumonia-1205;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1205.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1205.png;221.82699298665565;210.41208711311955;0.6346153846153846;0.6242038216560509;200.87443563271114;0.6666666666666666
21026;Viral Pneumonia-1207;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1207.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1207.png;221.61624590328967;210.82096397132025;0.6451612903225806;0.639871382636656;201.28331249091184;0.6838487972508591
21034;Viral Pneumonia-1215;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1215.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1215.png;222.95623091464304;210.91146631469448;0.6721311475409836;0.6666666666666666;201.37381483428607;0.7132867132867133
21036;Viral Pneumonia-1217;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1217.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1217.png;222.8143085647812;212.40765763246495;0.8085106382978723;0.7832167832167832;202.87000615205656;0.8421052631578947
21045;Viral Pneumonia-1226;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1226.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1226.png;227.9074395140994;220.99175624433727;0.59375;0.5887850467289719;211.4541047639289;0.627906976744186
21048;Viral Pneumonia-1229;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1229.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1229.png;230.10267222961716;213.6167939955929;0.722972972972973;0.7114093959731543;204.0791425151845;0.762589928057554
21056;Viral Pneumonia-1237;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1237.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1237.png;210.0897976532701;190.2003333296048;0.9615384615384616;0.9615384615384616;180.66297856982288;1.0
21060;Viral Pneumonia-1241;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1241.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1241.png;225.0570127850919;208.1027505285176;0.6666666666666666;0.6666666666666666;198.56509904810918;0.7132867132867133
21062;Viral Pneumonia-1243;https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia;Viral Pneumonia;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\Viral Pneumonia-1243.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\Viral Pneumonia-1243.png;231.51500542499525;219.4128029887809;0.5088757396449705;0.4956011730205278;209.87515150837248;0.5264797507788161
